1,0
2,0
4,0
8,0
16,0
32,0
64,0
128,0
256,0
512,0
1024,0
2048,0
4096,0
8192,0
16384,0
32768,1
65536,2
131072,4
262144,10
524288,23
1048576,55
2097152,102
4194304,193
8388608,395
16777216,854
33554432,1891
67108864,4102
